시도코드,시도명,시군구코드,시군구명,읍면동코드,읍면동명,연도,과거대비인구변화,최근인구변화,과거대비사업체변화,최근사업체변화,노후건축물비율
48,경상남도,48110,경상남도 창원시,3811555,태백동,2017,-33.48881586,5,-24.10071942,1,88.97772701
48,경상남도,48110,경상남도 창원시,3811556,경화동,2017,-9.385873347,4,-0.956937799,1,82.14285714
48,경상남도,48110,경상남도 창원시,3811557,병암동,2017,-4.973057925,2,-6.458333333,3,77.8978389
48,경상남도,48110,경상남도 창원시,3811558,석동,2017,1.059616825,4,4.537521815,0,28.74251497
48,경상남도,48110,경상남도 창원시,3811559,이동,2017,-14.92964465,5,0.650195059,1,72.38765566
48,경상남도,48110,경상남도 창원시,3811560,자은동,2017,19.88014383,2,8.924485126,0,55.49949546
48,경상남도,48110,경상남도 창원시,3811561,덕산동,2017,8.227731864,3,5.582922824,1,60.83844581
48,경상남도,48110,경상남도 창원시,3811562,풍호동,2017,5.27855937,2,23.58490566,1,50.2401537
48,경상남도,48110,경상남도 창원시,3811563,웅천동,2017,-30.86858854,4,-3.66598778,1,60.8190091
48,경상남도,48110,경상남도 창원시,3811564,웅동1동,2017,-3.846592855,3,-3.786574871,2,51.38157895
48,경상남도,48110,경상남도 창원시,3811565,웅동2동,2017,11.26318884,0,7.146401985,1,21.81363799
48,경상남도,48720,경상남도 의령군,3831011,의령읍,2017,-25.87596505,3,1.789473684,0,46.4921466
48,경상남도,48720,경상남도 의령군,3831031,가례면,2017,-47.33146067,5,-3.846153846,1,41.86704385
48,경상남도,48720,경상남도 의령군,3831032,칠곡면,2017,-51.88136344,2,2.040816327,1,28.91986063
48,경상남도,48720,경상남도 의령군,3831033,대의면,2017,-58.11606392,5,0,2,46.8852459
48,경상남도,48720,경상남도 의령군,3831034,화정면,2017,-60.180515,2,-30.35714286,2,44.14125201
48,경상남도,48720,경상남도 의령군,3831035,용덕면,2017,-57.60065735,3,0,1,30.28485757
48,경상남도,48720,경상남도 의령군,3831036,정곡면,2017,-59.56416465,5,-2.857142857,1,67.59927798
48,경상남도,48720,경상남도 의령군,3831037,지정면,2017,-63.53914447,3,-2.898550725,1,35.82822086
48,경상남도,48720,경상남도 의령군,3831038,낙서면,2017,-67.53191489,5,-33.33333333,2,39.92673993
48,경상남도,48720,경상남도 의령군,3831039,부림면,2017,-61.07424565,3,-2.711864407,1,53.28659071
48,경상남도,48720,경상남도 의령군,3831040,봉수면,2017,-62.62517883,4,-8.450704225,2,31.95402299
48,경상남도,48720,경상남도 의령군,3831041,궁류면,2017,-66.22652582,5,-28.16901408,1,34.84162896
48,경상남도,48720,경상남도 의령군,3831042,유곡면,2017,-66.17730096,5,-14.51612903,2,32.00795229
48,경상남도,48730,경상남도 함안군,3832011,가야읍,2017,5.360741636,1,-2.469917669,1,41.03646833
48,경상남도,48730,경상남도 함안군,3832012,칠원읍,2017,16.32438125,0,0.558659218,0,37.12991989
48,경상남도,48730,경상남도 함안군,3832031,함안면,2017,-48.83427851,5,-1.324503311,1,35.69060773
48,경상남도,48730,경상남도 함안군,3832032,군북면,2017,-48.85514778,2,1.701570681,0,31.33858268
48,경상남도,48730,경상남도 함안군,3832033,법수면,2017,-54.23320277,3,1.193317422,0,35.00954806
48,경상남도,48730,경상남도 함안군,3832034,대산면,2017,-51.35385022,5,10.49723757,1,35.24451939
48,경상남도,48730,경상남도 함안군,3832035,칠서면,2017,-2.951360264,5,-2.793946449,1,29.25373134
48,경상남도,48730,경상남도 함안군,3832036,칠북면,2017,-52.45618366,3,-0.666666667,1,36.48393195
48,경상남도,48730,경상남도 함안군,3832038,산인면,2017,-34.60674157,3,-2.521008403,1,30.35311796
48,경상남도,48730,경상남도 함안군,3832039,여항면,2017,-73.05647841,1,-18.36734694,1,31.71206226
48,경상남도,48740,경상남도 창녕군,3833011,창녕읍,2017,-25.64793795,1,1.924310455,0,68.75
48,경상남도,48740,경상남도 창녕군,3833012,남지읍,2017,-19.8795593,0,4.029304029,1,67.28252502
48,경상남도,48740,경상남도 창녕군,3833031,고암면,2017,-54.86273675,0,-4.347826087,2,67.95343137
48,경상남도,48740,경상남도 창녕군,3833032,성산면,2017,-52.93560606,0,-8,1,59.82972136
48,경상남도,48740,경상남도 창녕군,3833033,대합면,2017,-54.81091431,1,12.98701299,0,62.57238647
48,경상남도,48740,경상남도 창녕군,3833034,이방면,2017,-56.53307266,1,2.857142857,1,65.55084746
48,경상남도,48740,경상남도 창녕군,3833035,유어면,2017,-62.25672425,4,2.631578947,2,72.71714922
48,경상남도,48740,경상남도 창녕군,3833036,대지면,2017,-36.20647073,1,4.411764706,0,60.1867106
48,경상남도,48740,경상남도 창녕군,3833037,계성면,2017,-52.16950527,2,-1.754385965,1,60.04807692
48,경상남도,48740,경상남도 창녕군,3833038,영산면,2017,-36.9827779,4,1.25588697,0,67.80664255
48,경상남도,48740,경상남도 창녕군,3833039,장마면,2017,-59.55697648,1,-3.488372093,1,67.33409611
48,경상남도,48740,경상남도 창녕군,3833040,도천면,2017,-41.45549058,2,5.357142857,0,67.61023408
28,인천광역시,28170,인천광역시 남구,2303061,학익2동,2018,-19.45319488,5,1.224105461,1,77.38748628
28,인천광역시,28170,인천광역시 남구,2303062,도화1동,2018,-10.63428032,0,0.898203593,1,75.18172378
28,인천광역시,28170,인천광역시 남구,2303065,주안1동,2018,18.7344368,0,-1.127626858,3,60.0174216
28,인천광역시,28170,인천광역시 남구,2303066,주안2동,2018,-23.44431846,5,-2.25375626,3,83.42796309
28,인천광역시,28170,인천광역시 남구,2303067,주안3동,2018,-31.98953502,5,-8.235294118,5,84.82438701
28,인천광역시,28170,인천광역시 남구,2303068,주안4동,2018,-31.77793489,5,-7.698113208,3,88.39427663
28,인천광역시,28170,인천광역시 남구,2303069,주안5동,2018,-22.22382204,5,6.971975393,1,74.1158766
41,경기도,41250,경기도 동두천시,3108053,중앙동,2018,-34.29111531,5,-13.23529412,4,83.84615385
41,경기도,41250,경기도 동두천시,3108055,보산동,2018,-49.59335525,2,-14.24418605,2,79.30574099
41,경기도,41250,경기도 동두천시,3108056,불현동,2018,-31.99869136,1,1.546961326,0,56.91158157
41,경기도,41250,경기도 동두천시,3108058,소요동,2018,-10.84179825,2,0.917431193,1,54.56422966
41,경기도,41250,경기도 동두천시,3108060,상패동,2018,-34.29562632,5,4.303797468,1,57.25490196
41,경기도,41250,경기도 동두천시,3108061,송내동,2018,2.99007344,2,6.094968108,0,15.9223301
41,경기도,41270,경기도 안산시,3109151,일동,2018,-26.72745853,1,1.103752759,1,41.00678733
41,경기도,41270,경기도 안산시,3109154,본오1동,2018,2.325917713,3,0.052192067,2,43.90662547
41,경기도,41270,경기도 안산시,3109155,본오2동,2018,-27.08145403,5,-3.299492386,2,51.76470588
41,경기도,41270,경기도 안산시,3109156,본오3동,2018,-9.336395312,5,-1.475519785,1,60.16371078
41,경기도,41270,경기도 안산시,3109157,부곡동,2018,5.832757429,1,2.162718847,2,40.65871664
41,경기도,41270,경기도 안산시,3109158,월피동,2018,-0.962547737,5,0.578338591,1,49.52947003
41,경기도,41270,경기도 안산시,3109162,성포동,2018,-20.76684063,4,-6.188925081,3,87.13450292
41,경기도,41270,경기도 안산시,3109171,반월동,2018,-37.86660873,5,-1.826484018,1,43.13333333
41,경기도,41270,경기도 안산시,3109173,안산동,2018,9.32735426,4,-0.684150513,1,30.95422808
41,경기도,41270,경기도 안산시,3109174,이동,2018,-0.305076612,3,-0.484848485,1,24.85729113
41,경기도,41270,경기도 안산시,3109176,사동,2018,0,1,-1.900882553,1,30.60081466
41,경기도,41270,경기도 안산시,3109177,사이동,2018,-0.867233411,3,-1.702786378,2,47.18945177
41,경기도,41270,경기도 안산시,3109178,해양동,2018,0,1,-3.018867925,2,13.62962963
41,경기도,41270,경기도 안산시,3109259,와동,2018,-1.98938992,5,-9.362435382,4,54.29510892
41,경기도,41270,경기도 안산시,3109266,초지동,2018,-5.678330264,5,2.504047491,0,32.51231527
41,경기도,41270,경기도 안산시,3109268,선부1동,2018,-37.50387597,5,-5.701754386,2,86.57718121
41,경기도,41270,경기도 안산시,3109269,선부2동,2018,-23.4227295,5,0.951683748,1,64.91782554
41,경기도,41270,경기도 안산시,3109270,선부3동,2018,-13.14576339,4,-0.222386953,1,61.61290323
41,경기도,41270,경기도 안산시,3109272,대부동,2018,21.92207792,0,0.324324324,0,35.63636364
41,경기도,41270,경기도 안산시,3109273,호수동,2018,-1.450244397,2,1.012909633,1,0.24691358
41,경기도,41270,경기도 안산시,3109274,고잔동,2018,0,0,-9.232769831,2,72.15007215
41,경기도,41270,경기도 안산시,3109275,중앙동,2018,0,0,0.128824477,2,63.23851204
41,경기도,41270,경기도 안산시,3109276,원곡동,2018,0,1,1.241449202,0,46.69876204
41,경기도,41270,경기도 안산시,3109277,신길동,2018,0,1,-0.276548673,1,22.69712601
41,경기도,41270,경기도 안산시,3109278,백운동,2018,0,1,-21.27255461,5,50.45248869
41,경기도,41280,경기도 고양시,3110151,주교동,2018,-12.32412447,5,-8.292201382,3,67.54032258
41,경기도,41280,경기도 고양시,3110152,원신동,2018,-73.76645029,0,24.91349481,0,22.08994709
41,경기도,41280,경기도 고양시,3110153,흥도동,2018,393.8810588,0,31.07692308,0,8.213820078
41,경기도,41280,경기도 고양시,3110154,성사1동,2018,-1.264391032,5,0.342270394,2,66.27659574
41,경기도,41280,경기도 고양시,3110155,성사2동,2018,-20.05843582,3,1.336898396,1,54.80225989
41,경기도,41280,경기도 고양시,3110156,효자동,2018,-77.85138567,2,-65.19916143,2,38.29787234
41,경기도,41280,경기도 고양시,3110157,신도동,2018,-54.2584154,1,11.53846154,0,45.58716265
41,경기도,41280,경기도 고양시,3110158,창릉동,2018,29.18101328,0,32.53099927,0,24.1187384
41,경기도,41280,경기도 고양시,3110159,고양동,2018,0.827307462,2,0.289645185,0,39.88030468
41,경기도,41280,경기도 고양시,3110160,관산동,2018,25.45302904,0,0.320718409,0,26.54114789
41,경기도,41280,경기도 고양시,3110161,능곡동,2018,-4.819777709,5,0.228310502,1,40.82125604
41,경기도,41280,경기도 고양시,3110162,화정1동,2018,-12.49972114,5,0.94637224,1,79.12234043
41,경기도,41280,경기도 고양시,3110163,화정2동,2018,-8.773647308,5,3.636363636,1,63.81322957
41,경기도,41280,경기도 고양시,3110164,행주동,2018,-12.08641079,5,-1.800450113,1,61.4860259
41,경기도,41280,경기도 고양시,3110165,행신1동,2018,-63.59308482,5,-2.422611036,2,74.45255474
41,경기도,41280,경기도 고양시,3110166,행신2동,2018,-14.92031873,5,3.824799506,1,59.90180033
41,경기도,41280,경기도 고양시,3110167,화전동,2018,-80.36781609,2,-34.79948254,1,22.03065134
29,광주광역시,29200,광주광역시 광산구,2405064,임곡동,2018,-57.96723753,3,17.59259259,1,66.16246499
29,광주광역시,29200,광주광역시 광산구,2405065,동곡동,2018,-62.54733905,2,6.081081081,2,67.54385965
29,광주광역시,29200,광주광역시 광산구,2405066,평동,2018,-57.54844525,2,3.383729302,0,34.54879328
29,광주광역시,29200,광주광역시 광산구,2405067,삼도동,2018,-58.62348178,5,-0.67114094,1,66.93461951
29,광주광역시,29200,광주광역시 광산구,2405068,본량동,2018,-62.47978437,5,-24.71910112,3,74.4529864
29,광주광역시,29200,광주광역시 광산구,2405069,첨단1동,2018,-12.28420656,2,-0.36199095,1,44.47674419
29,광주광역시,29200,광주광역시 광산구,2405070,첨단2동,2018,-0.669825936,3,5.929609793,1,48.21917808
29,광주광역시,29200,광주광역시 광산구,2405071,운남동,2018,-15.4471758,2,0.71942446,1,26.12752722
41,경기도,41550,경기도 안성시,3122035,대덕면,2018,-11.63777204,2,6.8329718,1,38.18779904
41,경기도,41550,경기도 안성시,3122036,양성면,2018,-14.46287397,2,0.848896435,0,38.48662753
41,경기도,41550,경기도 안성시,3122038,원곡면,2018,8.620316223,1,5.015673981,1,29.23076923
41,경기도,41550,경기도 안성시,3122039,일죽면,2018,-17.81898811,5,1.165803109,1,44.81382979
41,경기도,41550,경기도 안성시,3122040,죽산면,2018,3.127887027,3,1.510989011,1,47.68320736
41,경기도,41550,경기도 안성시,3122041,삼죽면,2018,-25.46366677,1,-8.695652174,1,42.69552386
41,경기도,41550,경기도 안성시,3122042,고삼면,2018,-37.72075975,4,-4.026845638,1,38.54166667
41,경기도,41550,경기도 안성시,3122051,안성1동,2018,-13.61386139,3,-4.880212955,1,69.67773438
41,경기도,41550,경기도 안성시,3122052,안성2동,2018,4.767390827,3,1.931818182,1,56.08762099
41,경기도,41550,경기도 안성시,3122053,안성3동,2018,-7.003858413,5,-4.881266491,3,67.05824767
41,경기도,41570,경기도 김포시,3123011,통진읍,2018,9.045184005,2,1.022304833,0,23.13639679
41,경기도,41570,경기도 김포시,3123012,고촌읍,2018,7.683142101,0,7.493917275,0,22.10871945
41,경기도,41570,경기도 김포시,3123013,양촌읍,2018,48.4463895,1,2.923076923,0,15.86174973
41,경기도,41570,경기도 김포시,3123034,대곶면,2018,12.28383354,2,4.745208041,0,17.08324934
41,경기도,41570,경기도 김포시,3123035,월곶면,2018,-10.07643113,1,1.550387597,0,27.62460233
41,경기도,41570,경기도 김포시,3123036,하성면,2018,-15.45782737,2,1.198322349,0,28.35020846
41,경기도,41570,경기도 김포시,3123053,사우동,2018,-5.31456877,1,2.548806941,1,39.07692308
41,경기도,41570,경기도 김포시,3123054,풍무동,2018,11.98981621,0,-2.0229265,1,34.23076923
41,경기도,41570,경기도 김포시,3123056,장기동,2018,0,0,25.25906736,0,3.265306122
41,경기도,41570,경기도 김포시,3123058,구래동,2018,0,0,61.64383562,0,0.478011472
41,경기도,41570,경기도 김포시,3123060,운양동,2018,0,0,13.95112016,0,11.2890923
41,경기도,41570,경기도 김포시,3123061,김포본동,2018,0,1,1.327088212,1,39.63133641
41,경기도,41570,경기도 김포시,3123062,장기본동,2018,0,0,0,0,10.60842434
41,경기도,41590,경기도 화성시,3124012,봉담읍,2018,7.198480234,0,2.186878728,0,29.24117205
41,경기도,41590,경기도 화성시,3124013,우정읍,2018,-5.838543082,1,7.353906763,0,38.83172392
41,경기도,41590,경기도 화성시,3124014,향남읍,2018,31.69268927,0,10.13373517,0,20.49724378
41,경기도,41590,경기도 화성시,3124015,남양읍,2018,13.4816074,0,4.657016992,0,23.73842113
41,경기도,41590,경기도 화성시,3124031,매송면,2018,-12.23553118,5,1.109057301,0,49.47121034
41,경기도,41590,경기도 화성시,3124033,비봉면,2018,-12.8796311,3,2.835051546,1,37.32466644
41,경기도,41590,경기도 화성시,3124035,마도면,2018,6.670331684,1,5.568862275,0,20.05202175
41,경기도,41590,경기도 화성시,3124036,송산면,2018,-16.35890549,2,5.858421481,0,42.46008279
41,경기도,41590,경기도 화성시,3124037,서신면,2018,-12.90935673,1,6.239316239,0,30.70721032
41,경기도,41590,경기도 화성시,3124038,팔탄면,2018,7.758911503,4,2.649276544,0,17.24177995
41,경기도,41590,경기도 화성시,3124039,장안면,2018,-17.54500818,5,8.520599251,0,25.69729577
41,경기도,41590,경기도 화성시,3124042,양감면,2018,-25.5372218,5,6.10738255,0,26.38050525
41,경기도,41590,경기도 화성시,3124043,정남면,2018,0.279046169,5,6.158494074,0,24.5863747
41,경기도,41590,경기도 화성시,3124052,진안동,2018,1.866827254,1,4.809004093,0,20.4956727
41,경기도,41590,경기도 화성시,3124053,병점1동,2018,2.867370286,1,2.977232925,1,30.5785124
41,경기도,41590,경기도 화성시,3124054,병점2동,2018,-1.532552763,5,3.634232122,1,1.986754967
41,경기도,41590,경기도 화성시,3124055,반월동,2018,29.10831593,0,2.028272895,1,14.54812638
41,경기도,41590,경기도 화성시,3124056,기배동,2018,-0.088670623,4,1.056338028,1,34.09490334
41,경기도,41590,경기도 화성시,3124057,화산동,2018,0.113950125,3,2.640970735,1,43.48527632
41,경기도,41590,경기도 화성시,3124060,동탄2동,2018,12.62574356,2,4.161979753,0,0.365230095
41,경기도,41590,경기도 화성시,3124061,동탄1동,2018,16.33152174,2,4.04040404,0,1.946472019
41,경기도,41590,경기도 화성시,3124062,동탄3동,2018,12.88478683,2,7.489711934,0,0.114285714
41,경기도,41590,경기도 화성시,3124064,동탄4동,2018,0,1,26.57091562,0,0.674157303
41,경기도,41590,경기도 화성시,3124065,동탄5동,2018,0,0,31.51750973,0,10.65662002
27,대구광역시,27140,대구광역시 동구,2202071,공산동,2018,-12.30418684,5,0.455062571,2,54.31918009
27,대구광역시,27140,대구광역시 동구,2202073,안심1동,2018,25.68739092,3,-1.432408236,1,56.51222182
27,대구광역시,27140,대구광역시 동구,2202074,안심2동,2018,-27.46046646,2,-0.808625337,1,60.5551969
27,대구광역시,27140,대구광역시 동구,2202075,안심3·4동,2018,15.86420832,0,9.602194787,0,41.56336959
27,대구광역시,27170,대구광역시 서구,2203051,내당1동,2018,-53.84798006,5,-12.2554068,4,82.04924543
27,대구광역시,27170,대구광역시 서구,2203052,내당2·3동,2018,-24.75472202,5,-44.94103042,1,85.79161028
27,대구광역시,27170,대구광역시 서구,2203053,내당4동,2018,-38.85432099,5,0.970088925,2,83.67346939
41,경기도,41110,경기도 수원시,3101156,정자1동,2018,-13.32653321,4,1.385927505,1,75.58257345
41,경기도,41110,경기도 수원시,3101157,정자2동,2018,-4.583692518,5,0.306044376,1,70.02503129
41,경기도,41110,경기도 수원시,3101158,영화동,2018,-17.91309717,5,-0.144787645,1,70.90837901
41,경기도,41110,경기도 수원시,3101159,송죽동,2018,-10.81981253,3,-2.822273074,3,71.72131148
41,경기도,41110,경기도 수원시,3101160,조원1동,2018,-8.372994888,5,-3.135313531,2,69.57581667
41,경기도,41110,경기도 수원시,3101161,연무동,2018,-35.82937476,5,-10.47708138,3,78.9031402
41,경기도,41110,경기도 수원시,3101162,정자3동,2018,-5.611892864,5,1.773274224,1,16.90140845
41,경기도,41110,경기도 수원시,3101163,조원2동,2018,-1.999404644,3,5.813953488,1,4.635761589
41,경기도,41110,경기도 수원시,3101252,세류1동,2018,-50.5980363,2,-40.28776978,2,68.48739496
41,경기도,41110,경기도 수원시,3101253,세류2동,2018,-28.97599243,4,-4.771642808,4,76.13890963
41,경기도,41110,경기도 수원시,3101254,세류3동,2018,-16.4896872,5,-5.130168453,3,77.10583153
41,경기도,41110,경기도 수원시,3101255,평동,2018,-4.878640123,2,7.392336385,0,51.33116883
41,경기도,41110,경기도 수원시,3101256,서둔동,2018,-2.118767616,5,2.80952381,0,53.68902439
41,경기도,41110,경기도 수원시,3101257,구운동,2018,-58.54265222,5,3.47826087,1,59.49820789
41,경기도,41110,경기도 수원시,3101260,권선1동,2018,-8.259230797,2,-5.237560793,3,71.92681532
41,경기도,41110,경기도 수원시,3101261,곡선동,2018,-25.4914971,4,4.07523511,0,1.933924255
41,경기도,41110,경기도 수원시,3101262,입북동,2018,26.52974202,2,2.797202797,0,30.44315992
41,경기도,41110,경기도 수원시,3101264,권선2동,2018,33.83773539,1,10.72796935,2,52.11480363
41,경기도,41110,경기도 수원시,3101265,금곡동,2018,0,0,26.82926829,0,26.2195122
41,경기도,41110,경기도 수원시,3101266,호매실동,2018,0,0,7.462686567,1,33.21956769
41,경기도,41110,경기도 수원시,3101353,지동,2018,-50.76403696,5,-2.906350915,2,86.46907216
41,경기도,41110,경기도 수원시,3101354,우만1동,2018,-27.1446263,2,-3.141762452,3,82.05574913
41,경기도,41110,경기도 수원시,3101355,우만2동,2018,-9.937521523,4,3.328894807,1,53.93794749
41,경기도,41110,경기도 수원시,3101356,인계동,2018,-2.839933124,2,1.472803347,1,71.05497771
41,경기도,41110,경기도 수원시,3101367,매교동,2018,-37.72679095,5,-8.333333333,3,81.89326557
41,경기도,41110,경기도 수원시,3101368,매산동,2018,-15.17776439,5,1.688218391,1,73.64760433
41,경기도,41110,경기도 수원시,3101369,고등동,2018,-63.33402981,5,-30.77858881,1,78.94048398
41,경기도,41110,경기도 수원시,3101370,화서1동,2018,-22.00245275,5,-1.405152225,1,75.26289434
41,경기도,41110,경기도 수원시,3101371,화서2동,2018,-2.027491409,4,2.04778157,1,39.69754253
41,경기도,41110,경기도 수원시,3101372,행궁동,2018,-10.95299698,5,-6.342575009,5,83.73565493
41,경기도,41110,경기도 수원시,3101451,매탄1동,2018,-8.767941517,5,-9.469153515,3,71.15987461
41,경기도,41110,경기도 수원시,3101452,매탄2동,2018,-63.1149359,5,-4.942166141,2,83.37378641
41,경기도,41110,경기도 수원시,3101453,매탄3동,2018,-3.262916773,2,2.634529148,1,39.84496124
41,경기도,41110,경기도 수원시,3101454,매탄4동,2018,-19.20266676,5,-2.83286119,1,83.04843305
41,경기도,41110,경기도 수원시,3101459,태장동,2018,25.28785966,1,6.717687075,0,22.4852071
41,경기도,41110,경기도 수원시,3101460,원천동,2018,23.35829756,1,2.575315841,0,35.35598706
41,경기도,41110,경기도 수원시,3101462,광교1동,2018,0,0,20.30956848,0,1.469237833
41,경기도,41110,경기도 수원시,3101463,광교2동,2018,0,0,15.4494382,0,0
41,경기도,41110,경기도 수원시,3101464,영통1동,2018,-11.02471536,5,1.447178003,1,51.51515152
41,경기도,41110,경기도 수원시,3101465,영통2동,2018,-9.148151838,5,2.394526796,0,26.75159236
41,경기도,41110,경기도 수원시,3101466,영통3동,2018,0,0,6.744186047,0,28.12135356
41,경기도,41130,경기도 성남시,3102151,신흥1동,2018,-36.16277444,2,-4.866180049,1,91.15616911
41,경기도,41130,경기도 성남시,3102152,신흥2동,2018,-20.42465987,5,-27.49793559,3,91.62790698
41,경기도,41130,경기도 성남시,3102153,신흥3동,2018,-38.17432205,3,-8.26446281,4,90.56261343
41,경기도,41130,경기도 성남시,3102154,태평1동,2018,-23.14856273,5,2.066115702,3,86.3020572
41,경기도,41130,경기도 성남시,3102155,태평2동,2018,-50.1918122,4,-14.67268623,3,89.75247525
41,경기도,41130,경기도 성남시,3102156,태평3동,2018,-30.53792973,5,-16.33919338,5,89.33717579
41,경기도,41130,경기도 성남시,3102157,태평4동,2018,-31.09580114,5,-7.58377425,3,94.05882353
41,경기도,41130,경기도 성남시,3102158,수진1동,2018,-41.11375414,5,-7.150964813,3,92.63803681
48,경상남도,48740,경상남도 창녕군,3833041,길곡면,2017,-58.58208955,1,-5.660377358,1,59.27487352
48,경상남도,48740,경상남도 창녕군,3833042,부곡면,2017,-52.26439791,2,-8.312342569,1,65.67544605
48,경상남도,48820,경상남도 고성군,3834011,고성읍,2017,-5.937870162,3,-3.038784486,1,75.10175602
48,경상남도,48820,경상남도 고성군,3834031,삼산면,2017,-57.8719061,3,-1.25,1,62.11626388
48,경상남도,48820,경상남도 고성군,3834032,하일면,2017,-62.19073324,4,2.830188679,1,72.17043941
48,경상남도,48820,경상남도 고성군,3834033,하이면,2017,-42.86923402,5,-6.179775281,2,70.80516288
48,경상남도,48820,경상남도 고성군,3834034,상리면,2017,-57.19139298,2,-23.84615385,2,66.43356643
48,경상남도,48820,경상남도 고성군,3834035,대가면,2017,-59.64958159,2,-2.777777778,1,70.06060606
48,경상남도,48820,경상남도 고성군,3834036,영현면,2017,-68.18360141,4,-17.77777778,2,79.95824635
48,경상남도,48250,경상남도 김해시,3807052,회현동,2017,-51.27513487,4,-8.755364807,2,86.09447771
48,경상남도,48820,경상남도 고성군,3834038,개천면,2017,-57.18585403,3,-33.92857143,2,73.7398374
48,경상남도,48820,경상남도 고성군,3834039,구만면,2017,-60.26005689,3,-10.63829787,1,74.2110009
48,경상남도,48820,경상남도 고성군,3834040,회화면,2017,-35.16742386,5,-7.517084282,2,69.87304688
48,경상남도,48820,경상남도 고성군,3834041,마암면,2017,-53.51137488,5,-5.769230769,1,74.11461687
48,경상남도,48820,경상남도 고성군,3834042,동해면,2017,-55.25796448,5,-39.67213115,3,61.50546022
48,경상남도,48820,경상남도 고성군,3834043,거류면,2017,-39.65495208,5,-11.67664671,1,65.3545979
48,경상남도,48840,경상남도 남해군,3835011,남해읍,2017,-19.40537873,2,2.105263158,1,71.02963121
48,경상남도,48840,경상남도 남해군,3835031,이동면,2017,-70.20132165,5,-1.115241636,1,72.93901318
48,경상남도,48840,경상남도 남해군,3835032,상주면,2017,-49.12392482,5,-25.69444444,2,78.07083647
48,경상남도,48840,경상남도 남해군,3835033,삼동면,2017,-73.57934615,5,6.094808126,0,65.75014943
48,경상남도,48840,경상남도 남해군,3835034,미조면,2017,-40.8575653,5,-2.958579882,1,65.82446809
48,경상남도,48840,경상남도 남해군,3835035,남면,2017,-61.26852879,5,5.405405405,0,67.98119613
48,경상남도,48840,경상남도 남해군,3835036,서면,2017,-65.87332054,5,-4.511278195,1,74.03314917
48,경상남도,48840,경상남도 남해군,3835037,고현면,2017,-54.39695407,5,-8.571428571,3,74.43354751
48,경상남도,48840,경상남도 남해군,3835038,설천면,2017,-56.77524914,5,-0.900900901,1,68.28801226
48,경상남도,48840,경상남도 남해군,3835039,창선면,2017,-60.69289065,5,-1.715686275,2,66.94646098
48,경상남도,48850,경상남도 하동군,3836011,하동읍,2017,-41.42008283,2,-0.510638298,1,71.78853755
48,경상남도,48850,경상남도 하동군,3836031,화개면,2017,-36.27408994,2,5.919661734,0,57.8313253
48,경상남도,48850,경상남도 하동군,3836032,악양면,2017,-53.26859956,2,1.659751037,0,56.54116146
48,경상남도,48850,경상남도 하동군,3836033,적량면,2017,-52.69266481,2,4.12371134,0,69.40063091
48,경상남도,48850,경상남도 하동군,3836034,횡천면,2017,-55.20282187,2,-12.06896552,2,68.3640993
48,경상남도,48850,경상남도 하동군,3836035,고전면,2017,-53.05538524,2,5.042016807,0,73.07042254
48,경상남도,48850,경상남도 하동군,3836036,금남면,2017,-71.15676713,2,-2.150537634,1,62.31808732
48,경상남도,48850,경상남도 하동군,3836037,금성면,2017,-27.39405292,2,-20.76502732,2,74.4375
48,경상남도,48850,경상남도 하동군,3836038,진교면,2017,-22.34942758,5,0.538599641,1,70.30206677
48,경상남도,48850,경상남도 하동군,3836039,양보면,2017,-62.06606354,2,-13.88888889,1,73.20490368
48,경상남도,48850,경상남도 하동군,3836040,북천면,2017,-58.62329803,2,-7.692307692,2,68.44626968
48,경상남도,48850,경상남도 하동군,3836041,청암면,2017,-66.18892508,2,-10.96774194,1,52.55623722
48,경상남도,48850,경상남도 하동군,3836042,옥종면,2017,-46.89510306,2,-4.700854701,1,63.94693201
48,경상남도,48860,경상남도 산청군,3837011,산청읍,2017,-40.40570175,1,2.580645161,0,65.49872123
48,경상남도,48860,경상남도 산청군,3837031,차황면,2017,-63.65384615,2,1.408450704,2,62.61107314
48,경상남도,48860,경상남도 산청군,3837032,오부면,2017,-65.0994575,3,-5.882352941,0,66.54478976
48,경상남도,48860,경상남도 산청군,3837033,생초면,2017,-63.73141644,5,-19.04761905,1,80.10557572
48,경상남도,48860,경상남도 산청군,3837034,금서면,2017,-47.96238245,0,-2.752293578,1,70.16236359
48,경상남도,48860,경상남도 산청군,3837035,삼장면,2017,-44.77113264,1,-7.272727273,1,61.09839817
48,경상남도,48860,경상남도 산청군,3837036,시천면,2017,-29.97754491,2,-3.838771593,1,49.73202322
48,경상남도,48860,경상남도 산청군,3837037,단성면,2017,-48.52675887,2,-5.542168675,1,57.85182559
48,경상남도,48860,경상남도 산청군,3837038,신안면,2017,-17.29098419,2,1.495726496,1,68.45406718
48,경상남도,48860,경상남도 산청군,3837039,생비량면,2017,-60.82634358,3,5.194805195,0,77.21587819
48,경상남도,48860,경상남도 산청군,3837040,신등면,2017,-64.75276218,3,-8.943089431,1,84.03064231
48,경상남도,48870,경상남도 함양군,3838011,함양읍,2017,-17.66858816,4,-1.070663812,1,64.10963627
48,경상남도,48870,경상남도 함양군,3838031,마천면,2017,-58.2243779,2,-1.754385965,1,50.68299576
